latitude,longitude,weather,description,temperature,feels_like,temp_min,temp_max,humidity,wind_speed,wind_deg,wind_gust,cloud,timestamp,city_name,rain_1h,rain_3h,snow_1h,snow_3h
49.02,-122.803,Clouds,overcast clouds,301.17,303.09,295.82,304.74,64,0.45,248,1.79,87,1660852801,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,299.98,301.5,294.7,304.74,67,0.89,247,1.79,87,1660852700,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,300.18,301.89,294.7,305.67,68,2.24,210,3.13,87,1660854293,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,301.03,302.64,295.25,307.34,62,1.79,219,3.13,65,1660855194,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,301.37,303.17,295.25,307.89,62,1.79,223,2.68,65,1660856094,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,302.04,304.15,296.08,307.34,61,3.13,223,4.02,65,1660856995,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,301.85,303.83,295.81,307.89,61,1.79,223,3.58,65,1660857896,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,302.02,304.11,295.81,308.45,61,2.68,223,4.02,53,1660858796,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,302.2,304.27,296.36,309.01,60,2.68,221,4.02,53,1660859697,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,303.39,305.83,296.92,309.01,57,3.13,226,4.02,53,1660860597,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,302.61,304.81,296.92,309.01,59,2.68,221,4.02,53,1660861498,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,302.57,304.74,296.92,309.01,59,2.68,221,4.02,60,1660862399,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,302.57,304.58,296.92,308.9,58,2.68,221,4.02,60,1660863299,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,303.94,307.09,298.03,308.34,58,2.24,250,3.13,60,1660864200,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,303.19,305.47,297.48,308.55,57,1.79,252,2.68,60,1660865100,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,302.12,304.13,295.81,308.55,60,2.24,267,3.13,66,1660866001,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,302.06,303.88,296.92,308.9,59,1.79,259,3.13,66,1660866901,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,303.87,306.3,298.03,308.55,55,0.89,247,2.24,66,1660867802,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,302.07,304.2,296.92,308,61,2.24,337,2.68,58,1660868703,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,301.52,303.82,296.92,306.89,65,1.79,240,2.24,73,1660869604,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,301.47,303.73,296.92,306.95,65,1.34,298,1.79,73,1660870504,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,303.1,305.5,298.08,306.95,58,0.89,238,1.34,73,1660871405,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,301.52,303.82,296.36,306.95,65,1.03,230,0,73,1660872306,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,299.09,299.62,296.03,306.4,72,1.03,230,0,75,1660873207,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,298.58,299.08,295.25,305.14,73,1.03,230,0,75,1660874107,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,298.71,299.31,295.81,304.74,76,0.45,221,1.79,75,1660875008,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,299.26,299.26,295.81,304.55,70,0.51,240,0,75,1660875909,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,298.17,298.63,295.81,304.4,73,0.51,240,0,80,1660876809,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,297.53,297.93,295.78,304.4,73,0.51,240,0,80,1660877710,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,296.32,296.68,295.25,300.57,76,0.45,270,0.89,80,1660878611,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,296.37,296.68,295.23,301.4,74,0.45,270,0.89,80,1660879511,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,296.31,296.61,295.23,301.4,74,0.45,270,0.89,85,1660880412,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,296.25,296.55,294.67,301.4,74,0.45,270,0.89,85,1660881313,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.33,295.72,294.12,299.43,81,0.68,42,0.72,85,1660882213,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.6,295.96,294.08,300.4,79,0,0,0,85,1660883114,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.61,295.97,293.56,300.4,79,0,0,0,88,1660884014,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.71,296.11,293.56,300.4,80,0.45,112,0.89,88,1660884915,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.86,296.14,293.56,299.11,75,0.45,112,0.89,88,1660885816,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.94,296.29,293.56,299.17,77,0.89,135,0.89,88,1660886716,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.58,295.92,293.56,299.14,78,0.51,40,0,88,1660887617,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.8,296.16,293.56,299.14,78,0.51,40,0,88,1660888517,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.61,296.05,293,298.62,82,1.46,109,1.5,88,1660889418,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.56,295.87,293,298.99,77,0.89,90,1.34,88,1660890318,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.48,295.81,293,298.4,78,1.34,112,1.34,99,1660891219,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.42,295.74,293,298.99,78,0.89,112,1.34,99,1660892120,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.31,295.72,293,298.06,82,0.89,112,1.34,99,1660893020,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.95,295.25,293,298.06,79,0.89,90,0.89,99,1660893921,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.88,295.17,292.59,297.51,79,0.89,90,0.89,96,1660894821,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.8,295.11,292.59,297.99,80,0.89,90,0.89,96,1660895722,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.74,295.07,292.59,297.44,81,0.89,90,0.89,96,1660896622,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.45,294.7,291.89,298.06,79,0,0,0,96,1660897523,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.36,294.63,291.89,297.44,80,0,0,0,97,1660898424,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.26,294.54,291.93,296.89,81,0,0,0,97,1660899324,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.39,294.66,291.89,296.89,80,0.89,225,1.34,97,1660900225,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.07,294.38,291.89,296.89,83,0.89,225,1.34,97,1660901125,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.05,294.36,291.89,296.89,83,1.34,224,2.24,98,1660902026,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.13,294.42,291.89,296.89,82,1.34,224,2.24,98,1660902926,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.33,294.67,291.89,296.95,83,1.34,224,2.24,98,1660903827,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.04,294.38,291.89,296.95,84,1.34,224,2.24,98,1660904728,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.08,294.42,291.89,296.95,84,0.51,120,0,98,1660905628,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.03,294.37,291.89,296.95,84,0.51,120,0,98,1660906529,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.26,294.62,291.89,296.89,84,1.97,321,1.94,98,1660907429,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.02,294.38,291.89,296.99,85,1.34,337,2.24,98,1660908330,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.91,294.31,291.8,296.74,87,0.45,337,0.89,98,1660909231,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.92,294.3,291.8,296.64,86,0,0,0,98,1660910131,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.86,294.28,291.8,296.4,88,0.45,143,1.34,98,1660911032,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.73,294.12,291.36,296.64,87,0.89,202,1.34,97,1660911932,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.65,294.05,291.36,295.84,88,1.34,230,1.79,100,1660912833,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.56,293.93,291.36,295.84,87,4.02,216,5.81,100,1660913734,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.82,294.19,291.8,295.84,86,2.68,221,4.02,100,1660914634,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.65,294,291.89,295.63,86,2.68,136,3.13,100,1660915535,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.74,294.1,292.36,295.99,86,2.68,69,4.02,100,1660916435,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.62,293.99,292.47,295.99,87,2.68,136,3.13,100,1660917336,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.78,294.14,292.47,296.1,86,2.68,136,3.13,100,1660918236,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.72,294.08,291.89,296.33,86,3.58,120,4.92,100,1660919137,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.81,294.18,291.92,296.65,86,3.58,120,4.92,100,1660920037,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.9,294.3,292.47,296.64,87,2.68,132,3.58,100,1660920938,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.06,294.48,292.47,296.64,87,2.68,132,3.58,100,1660921839,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.98,294.39,291.89,296.99,87,2.68,132,3.58,100,1660922739,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.21,294.67,293.03,297.19,88,2.68,132,3.58,100,1660923640,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.34,294.79,292.48,297.19,87,1.03,180,0,100,1660924540,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.5,294.96,293.03,297.51,87,1.34,251,2.24,100,1660925441,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.4,294.88,292.08,297.75,88,0.51,210,0,100,1660926342,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.43,294.89,292.08,297.99,87,0.51,210,0,100,1660927242,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.47,294.93,292.34,298.06,87,0.51,210,0,100,1660928143,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.72,295.18,292.08,297.75,86,2.24,113,3.13,100,1660929043,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.76,295.22,292.34,298.32,86,2.24,113,3.13,100,1660929944,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.03,295.49,293.08,298.62,85,1.79,102,2.24,100,1660930845,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.18,295.63,292.89,298.99,84,0.89,67,1.34,100,1660931745,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.44,295.94,292.08,298.87,85,1.79,180,2.24,100,1660932646,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,295.63,296.05,292.08,299.43,81,1.79,180,2.24,100,1660933546,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,296.02,296.45,291.89,299.99,80,1.79,93,3.13,92,1660934447,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,296.32,296.76,293,300.99,79,2.68,125,5.36,92,1660935347,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,297.09,297.55,294.12,301.4,77,4.92,220,7.15,92,1660936248,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,297.27,297.64,294.03,301.95,73,3.58,217,4.92,92,1660937149,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,297.91,298.3,294.03,301.49,71,3.58,219,5.36,71,1660938049,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,298.21,298.55,294.71,300.99,68,2.68,216,4.47,71,1660938950,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,298.66,299.02,294.7,301.99,67,3.58,191,4.47,71,1660939850,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,297.6,298.01,294.07,301.78,73,2.24,217,3.13,71,1660940751,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,298.66,299.02,295.03,302.54,67,2.24,217,3.13,57,1660941652,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,298.54,298.94,295.03,302.34,69,2.24,217,3.13,57,1660942552,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,298.47,298.91,295.25,302.54,71,2.24,217,3.13,57,1660943453,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,298.44,298.85,295.26,303,70,3.58,219,4.47,57,1660944353,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,298.75,299.17,295.81,303,69,3.58,223,4.92,65,1660945254,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,298.97,299.38,295.26,303.45,68,2.24,236,3.58,65,1660946154,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,300.33,301.54,296.36,303.44,61,2.68,232,3.58,65,1660947055,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,299.27,299.27,296.37,302.89,65,1.54,230,0,65,1660947956,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,299.41,299.41,296.92,303.12,65,1.54,230,0,56,1660948856,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,299.51,299.51,296.92,303.45,66,1.54,230,0,56,1660949757,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,300.73,302.39,297.47,302.85,64,1.34,257,2.24,56,1660950658,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,299.57,299.57,296.37,303.45,66,1.54,230,0,56,1660951558,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,299.44,299.44,295.12,303.12,66,1.79,262,4.02,50,1660952459,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,299.05,299.45,295.12,303,67,2.24,225,3.13,37,1660953359,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,300.26,301.69,296.36,303.55,64,2.24,225,3.13,37,1660954260,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,299.32,299.32,295.12,303.55,67,2.68,216,4.02,37,1660955161,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,299.19,299.19,295.12,302.6,69,2.68,216,4.02,13,1660956062,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.95,299.36,295.12,302.51,68,2.24,229,3.13,13,1660956962,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.72,299.16,295.81,303.07,70,2.24,254,3.13,13,1660957863,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.39,298.75,295.03,303.07,68,1.34,233,2.68,13,1660958764,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,297.92,298.28,295.03,302.51,70,1.34,233,2.68,11,1660959664,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,297.81,298.21,295.03,301.96,72,1.34,281,2.68,11,1660960565,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,297.85,298.39,295.25,301.4,77,1.34,245,2.24,11,1660961465,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,297.18,297.54,295.03,300.93,73,0.51,280,0,11,1660962366,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,296.76,296.95,295.03,300.93,68,0.51,280,0,8,1660963267,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,295.85,295.95,294.03,300.4,68,0.51,280,0,8,1660964167,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.74,295.2,293.08,297.76,86,3.57,138,6.47,8,1660965068,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,295.96,296.2,293.08,298.07,73,0.51,160,0,8,1660965968,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,295.3,295.48,292.91,297.4,73,0.51,160,0,8,1660966869,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,295.08,295.29,292.08,297.4,75,0.51,160,0,8,1660967769,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.59,294.83,292.08,296.33,78,3.46,126,6.86,8,1660968670,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.38,294.65,292.08,296.95,80,1.34,264,2.68,8,1660969571,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.15,294.39,292.08,296.4,80,1.79,251,3.13,10,1660970471,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294,294.23,291.08,296.4,80,2.24,180,2.68,10,1660971372,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.76,293.99,291.08,296.4,81,2.24,180,2.68,10,1660972273,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.73,293.93,291.08,296.12,80,1.79,112,2.24,10,1660973173,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,293.74,293.97,291.08,295.84,81,1.34,112,1.79,12,1660974074,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,293.56,293.77,290.61,295.84,81,1.34,112,1.79,22,1660974974,White Rock,0,0,0,0
49.025,-122.8028,Clouds,few clouds,292.74,292.9,289.7,294.91,82,1.34,112,1.79,12,1660975440,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,292.86,293,290.08,295.99,81,1.34,112,1.79,22,1660976775,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.65,292.77,290.08,295.99,81,1.34,112,1.79,7,1660977676,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.67,292.82,290.08,295.99,82,1.34,112,1.79,7,1660978576,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.32,292.51,290.12,294.74,85,1.34,112,1.79,7,1660979477,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.64,292.84,290.08,294.74,84,1.34,117,1.79,7,1660980378,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.53,292.72,290.08,294.74,84,1.34,116,1.79,10,1660981278,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.48,292.69,290.12,294.73,85,1.34,103,2.24,10,1660982179,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.2,292.43,290.38,294.73,87,1.34,103,2.24,10,1660983079,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.06,292.25,290.12,294.18,86,1.34,103,2.24,10,1660983980,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,291.96,292.17,290.12,294.18,87,1.79,101,3.13,25,1660984880,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,291.83,292.03,290.08,294.18,87,2.24,91,2.68,25,1660985781,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,291.79,292.01,290.08,294.17,88,2.24,114,3.13,25,1660986682,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,291.57,291.74,289.82,294.17,87,2.24,114,3.13,25,1660987582,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,291.45,291.63,289.82,294.17,88,2.24,114,3.13,31,1660988483,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,291.41,291.62,289.01,294.17,89,2.24,95,2.68,31,1660989383,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,291.36,291.59,289.08,293.62,90,2.24,89,2.68,31,1660990284,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,291.18,291.36,289.08,293.62,89,1.34,95,2.24,31,1660991184,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,291.2,291.38,289.08,293.62,89,1.34,95,2.24,26,1660992085,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,291.07,291.24,289.08,293.07,89,3.13,105,4.47,26,1660992986,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,291.17,291.4,289.08,293.71,91,3.13,105,4.47,26,1660993886,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,290.92,291.08,289.08,293.62,89,3.13,101,4.02,26,1660994787,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,290.92,291.1,289.08,293.62,90,3.13,101,4.02,31,1660995687,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,290.85,291.03,289.08,293.07,90,2.24,106,3.13,31,1660996588,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,290.61,290.81,289.08,293.07,92,2.24,106,3.13,31,1660997488,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,290.5,290.69,288.12,293.07,92,3.13,104,4.02,46,1660998389,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,290.44,290.63,288.12,293.06,92,3.13,98,4.02,63,1660999290,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,290.39,290.57,287.89,293.62,92,2.68,106,3.58,63,1661000190,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,290.4,290.64,288.56,292.89,94,2.68,132,4.02,63,1661001091,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,290.43,290.62,287.89,293.15,92,3.13,135,3.58,63,1661001992,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,290.43,290.62,288.12,293.45,92,1.79,124,2.24,82,1661002892,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,290.41,290.59,288.12,293.45,92,1.34,135,1.79,82,1661003793,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,290.48,290.72,288.59,293.45,94,0.45,67,0.89,82,1661004693,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,290.55,290.77,288.03,293.45,93,0.51,180,0,82,1661005594,White Rock,0,0,0,0
49.0204,-122.804,Clouds,overcast clouds,290.65,290.88,288.12,293.45,93,0.51,180,0,88,1661006494,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,290.92,291.15,289.01,293.45,92,0.51,180,0,88,1661007395,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,291.19,291.48,289.01,293.86,93,1.34,143,1.79,88,1661008295,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,291.31,291.56,289.01,294.01,91,1.34,143,1.79,88,1661009196,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,291.45,291.69,289.01,294.41,90,1.34,143,1.79,91,1661010096,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,291.61,291.86,289.01,294.42,90,1.79,113,2.68,91,1661010997,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,291.84,292.14,289.67,294.73,91,1.79,113,2.68,91,1661011898,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,292.11,292.31,289.49,294.97,86,3.13,113,3.58,91,1661012798,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,292.35,292.55,289.49,295.29,85,2.68,148,3.13,93,1661013699,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,292.72,292.95,290.23,294.99,85,2.68,138,3.58,93,1661014599,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.1,293.37,290.05,295.85,85,2.68,138,3.58,93,1661015500,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.36,293.55,290.05,295.99,81,1.79,171,2.24,93,1661016401,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.72,293.9,290.05,296.95,79,1.79,171,2.24,92,1661017301,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.91,294.1,290.61,297.51,79,1.79,171,2.24,92,1661018202,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.41,294.65,290.61,297.51,79,1.79,171,2.24,92,1661019103,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,294.68,294.95,290.61,298.06,79,4.47,180,5.36,92,1661020003,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,294.85,295.11,290.61,298.06,78,4.47,180,5.36,63,1661020904,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,295.02,295.33,290.81,298.62,79,4.47,179,4.92,63,1661021804,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,295.31,295.64,290.81,299.17,79,4.47,179,4.92,63,1661022705,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,295.59,295.85,290.81,299.17,75,4.47,179,4.92,63,1661023605,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,295.98,296.28,291.72,300.67,75,4.47,179,4.92,55,1661024506,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,296.35,296.61,292.03,300.67,72,1.03,230,0,55,1661025407,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,296.77,297.09,292.83,300.67,73,3.8,173,4.45,55,1661026307,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,296.17,296.51,293.03,300.67,76,6.71,180,8.05,55,1661027208,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.24,296.56,293.03,300.67,75,6.71,180,8.05,45,1661028108,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.49,296.81,293.03,300.67,74,4.92,180,5.81,45,1661029009,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.88,297.24,293.03,301.23,74,5.36,180,6.26,45,1661029910,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.6,296.88,292.03,301.78,72,5.36,180,6.26,45,1661030810,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.51,296.78,292.03,301.4,72,4.02,180,5.81,44,1661031711,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.8,297.1,292.47,301.4,72,2.06,240,0,44,1661032611,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,297.15,297.51,294.14,301.4,73,1.34,148,1.79,44,1661033512,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,297.08,297.36,293.03,301.23,70,2.24,186,3.13,44,1661034413,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,297.14,297.4,293.03,300.84,69,2.68,142,3.58,41,1661035313,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,297.15,297.41,293.03,301.89,69,2.68,142,3.58,41,1661036214,White Rock,0,0,0,0
