latitude,longitude,weather,description,temperature,feels_like,temp_min,temp_max,humidity,wind_speed,wind_deg,wind_gust,cloud,timestamp,city_name,rain_1h,rain_3h,snow_1h,snow_3h
49.02,-122.803,Clouds,overcast clouds,287.5,287.24,284.26,290.03,86,1.79,87,2.68,100,1661776485,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,287.54,287.28,284.5,290.03,86,1.79,87,2.68,100,1661777386,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,287.21,286.92,283.71,290.29,86,1.79,87,2.68,100,1661778286,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,287.2,286.96,284.33,290.29,88,0,0,0,100,1661779187,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,287.12,286.87,284.33,290.29,88,0,0,0,100,1661780088,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,286.95,286.71,284.33,290.03,89,0,0,0,100,1661780988,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,287.12,286.92,284.5,289.73,90,1.79,111,1.79,100,1661781889,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,287.27,287.11,284.5,289.99,91,1.79,112,1.79,100,1661782790,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,287.86,287.74,285.78,289.99,90,1.79,112,1.79,100,1661783690,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,288.23,288.12,286.14,291.22,89,1.79,118,2.68,100,1661784591,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,288.95,288.86,286.69,290.86,87,2.24,106,2.68,100,1661785491,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,289.23,289.11,286.69,291.99,85,2.24,106,2.68,100,1661786392,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,290.25,290.16,287.45,292.89,82,1.79,101,1.79,99,1661787292,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,290.36,290.23,287.8,293.1,80,0.89,138,0.89,99,1661788193,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,291.24,291.14,288.36,293.68,78,0.45,112,0.89,99,1661789094,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,291.76,291.58,288.92,294.56,73,0.89,133,0.89,99,1661789994,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,292.21,292.05,289.14,295.35,72,0.89,157,0.89,96,1661790895,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,292.52,292.37,289.47,295.67,71,0.51,190,0,96,1661791795,White Rock,0,0,0,0
49.025,-122.8028,Clouds,overcast clouds,293.4,293.28,289.86,296.08,69,1.34,135,1.79,96,1661792640,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,293.53,293.37,290.25,296.74,67,1.79,137,1.79,96,1661793596,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,294.03,293.95,290.81,297.3,68,1.79,175,1.79,84,1661794497,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,294.34,294.26,290.81,298.45,67,1.34,170,1.79,84,1661795398,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,295.06,295.06,291.36,298.34,67,1.79,226,2.24,84,1661796298,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,294.77,294.71,291.08,298.9,66,1.79,240,2.68,84,1661797199,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,295.52,295.54,292.47,299.41,66,3.13,226,3.58,11,1661798099,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,295.82,295.84,291.92,300.67,65,2.68,274,4.47,11,1661799000,White Rock,0,0,0,0
49.025,-122.8028,Clouds,few clouds,296.5,296.59,292.64,300.85,65,2.68,274,4.47,13,1661799840,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,296.51,296.57,292.47,300.67,64,2.24,249,3.58,13,1661800801,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,296.54,296.63,292.08,300.9,65,2.68,240,3.58,17,1661801702,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,296.48,296.57,292.12,301.33,65,2.68,261,4.47,17,1661802603,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,297.35,297.55,293.03,301.74,66,4.02,220,5.81,17,1661803503,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,297.15,297.28,293.03,302.44,64,4.02,220,5.81,17,1661804405,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,297.38,297.53,293.03,303,64,4.02,220,5.81,18,1661805305,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,297.66,297.81,293.03,303,63,2.24,237,4.47,18,1661806206,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.39,298.59,294.14,303.55,62,3.58,232,5.36,18,1661807107,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,297.76,298.03,294.14,304.11,67,2.24,250,4.02,18,1661808008,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.42,298.62,294.14,304.11,62,3.13,223,4.47,17,1661808908,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.31,298.47,294.14,304.67,61,2.68,218,4.92,17,1661809809,White Rock,0,0,0,0
49.025,-122.8028,Clouds,few clouds,299.79,299.79,294.86,304.29,58,1.34,244,3.13,17,1661810641,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,299.09,299.33,295.25,304.67,61,4.02,222,4.92,17,1661811610,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.62,298.76,295.25,303.41,59,4.47,222,5.36,16,1661812510,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.56,298.67,293.03,304.52,58,4.02,220,4.92,16,1661813411,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,299.18,299.18,295.81,303.97,57,4.02,218,5.81,16,1661814312,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.63,298.72,295.81,303.97,57,4.02,218,5.81,16,1661815212,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.7,298.77,295.25,303.97,56,4.02,218,5.81,14,1661816113,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.71,298.78,295.81,303.97,56,3.58,223,5.81,14,1661817013,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.57,298.68,295.25,303.97,58,4.92,223,6.71,14,1661817914,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.44,298.57,294.03,303.97,59,4.92,223,6.71,14,1661818815,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,298.03,298.19,294.03,303.97,62,4.92,223,6.71,5,1661819717,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.39,298.51,294.03,303.97,59,4.92,223,6.71,17,1661820617,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.69,298.89,295.81,303.41,61,3.58,219,4.92,17,1661821518,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.27,298.46,294.03,303.41,62,3.58,219,4.92,17,1661822420,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,297.11,297.28,294.03,302.14,66,2.68,223,4.02,15,1661823320,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,296.74,296.88,294.03,302.14,66,3.13,218,4.47,15,1661824221,White Rock,0,0,0,0
49.025,-122.8028,Clouds,few clouds,296.57,296.56,293.74,299.34,61,3.13,218,4.47,16,1661825041,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,297.02,297,293.56,301.4,59,2.68,220,4.02,15,1661826022,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,296.02,296.01,293,300.14,63,2.68,217,3.58,10,1661826923,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,295.82,295.74,292.45,300.14,61,3.13,217,4.47,10,1661827824,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.35,294.38,292.45,296.96,71,2.24,225,3.13,10,1661828725,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.48,294.42,291.89,296.99,67,2.24,225,3.13,10,1661829627,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.98,293.92,291.34,296.99,69,2.24,222,3.13,9,1661830528,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.95,293.91,291.34,296.99,70,2.24,222,3.13,9,1661831428,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.76,293.65,291.92,295.67,68,1.79,223,2.68,9,1661832329,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.59,293.54,291.36,295.99,71,2.68,211,3.13,9,1661833230,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.4,293.36,290.78,295.54,72,2.68,211,3.13,8,1661834131,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.2,293.17,291.08,295.14,73,1.83,312,1.95,8,1661835031,White Rock,0,0,0,0
49.025,-122.8028,Clear,clear sky,292.75,292.67,289.85,294.61,73,0.89,253,1.34,8,1661835840,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.82,292.83,290.23,294.99,76,2.24,223,2.68,8,1661836832,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.74,292.74,290.23,295.54,76,2.24,223,2.68,7,1661837733,White Rock,0,0,0,0
49.025,-122.8028,Clear,clear sky,292.13,292.09,289.85,294.61,77,2.24,223,2.68,7,1661838622,White Rock,0,0,0,0
49.025,-122.8028,Clear,clear sky,291.83,291.82,289.44,294.16,79,2.24,220,3.13,7,1661839441,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.01,292.04,289.26,294.99,80,2.24,220,3.13,7,1661840434,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.94,291.96,289.26,294.99,80,2.24,220,3.13,1,1661841335,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.74,291.77,289.26,294.99,81,0,0,0,1,1661842235,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,291.7,291.73,288.71,294.52,81,0.45,135,1.34,23,1661843136,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,291.44,291.47,288.71,294.52,82,0.45,135,0.45,23,1661844037,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,291.46,291.49,288.72,294.43,82,0.45,135,0.45,24,1661844937,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,291.29,291.33,288.72,294.43,83,0.45,135,0.45,24,1661845838,White Rock,0,0,0,0
49.025,-122.8028,Clouds,few clouds,290.71,290.71,288.34,293.49,84,1.02,13,1.49,24,1661846641,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,290.72,290.73,288.15,294.12,84,0.89,22,1.34,24,1661847639,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,290.8,290.84,288.16,294.12,85,0.89,22,1.34,49,1661848539,White Rock,0,0,0,0
49.025,-122.8028,Clouds,scattered clouds,290.21,290.22,287.21,293.73,86,0.45,22,0.45,49,1661849419,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,290.48,290.51,287.59,293.15,86,0.45,22,0.45,49,1661850340,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,290.41,290.44,287.59,293.87,86,0.45,22,0.45,49,1661851241,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,290.38,290.4,287.59,293.62,86,0.45,22,0.45,62,1661852141,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,290.39,290.44,287.6,293.62,87,0,0,0,62,1661853042,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,290.29,290.41,287.05,293.32,90,0.89,45,0.89,62,1661853942,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,289.92,290,287.04,293.12,90,0.45,22,0.45,62,1661854843,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,290.09,290.19,287.05,293.12,90,0.45,22,0.45,69,1661855744,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,290.03,290.12,287.05,293.12,90,1.34,360,1.79,69,1661856644,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,290.01,290.13,287.05,292.51,91,0.87,60,1.1,69,1661857545,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,289.64,289.72,286.48,293.12,91,0,0,0,69,1661858446,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,289.61,289.69,286.48,293.12,91,0,0,0,74,1661859346,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,289.54,289.61,286.48,293.12,91,1.34,360,1.79,74,1661860247,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,289.58,289.68,286.48,292.6,92,0.88,77,1.13,74,1661861147,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,289.64,289.72,287.11,293.03,91,0,0,0,74,1661862048,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,289.56,289.63,287.11,293.03,91,0.89,90,1.34,15,1661862949,White Rock,0,0,0,0
49.025,-122.8028,Clouds,broken clouds,289.16,289.19,286.73,292.64,91,0.89,67,0.89,72,1661863820,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,289.36,289.44,286.55,292.21,92,0.45,67,0.89,72,1661864750,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,289.35,289.45,286.55,292.51,93,0.89,67,0.89,72,1661865650,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,289.41,289.49,286.72,292.51,92,0.89,67,0.89,42,1661866551,White Rock,0,0,0,0
49.025,-122.8028,Clouds,scattered clouds,288.99,289.06,286.17,291.73,93,0.89,67,0.89,42,1661867426,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,289.3,289.4,286.55,292.27,93,0.89,67,0.89,42,1661868352,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,289.34,289.47,287.11,292.27,94,0.45,107,0.89,42,1661869252,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,290.11,290.29,287.82,293.12,93,0.45,67,0.89,32,1661870153,White Rock,0,0,0,0
49.025,-122.8028,Clouds,scattered clouds,290.83,291,288.2,293.76,90,0.89,45,0.89,32,1661871021,White Rock,0,0,0,0
49.025,-122.8028,Clouds,scattered clouds,291.17,291.35,288.2,293.33,89,0.89,157,0.89,32,1661871840,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,291.84,292.04,288.92,294.81,87,0.89,157,0.89,32,1661872854,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,292.43,292.63,290.06,296.22,85,0.89,157,0.89,27,1661873755,White Rock,0,0,0,0
49.025,-122.8028,Clouds,scattered clouds,292.63,292.77,289.68,295.61,82,0.45,135,0.89,27,1661874623,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,294.43,294.65,290.81,297.75,78,0.45,135,0.89,27,1661875556,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,294.2,294.42,291.78,297.57,79,0.51,180,0,27,1661876456,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,295.04,295.27,292.07,298.44,76,1.34,128,1.79,40,1661877357,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,295.13,295.37,292.07,298.87,76,1.34,128,1.79,40,1661878257,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.37,296.68,293.03,300.25,74,1.34,128,1.79,40,1661879158,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.35,296.63,293.08,300.11,73,1.03,200,0,40,1661880059,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.8,297.13,293.08,300.67,73,1.03,200,0,41,1661880960,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,297.27,297.59,294.07,301.78,71,1.79,229,2.68,41,1661881861,White Rock,0,0,0,0
49.025,-122.8028,Clouds,scattered clouds,297.51,297.86,293.7,301.4,71,1.79,229,2.68,41,1661882641,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,298.1,298.48,294.08,302.89,70,1.03,220,0,41,1661883662,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.31,298.71,293.59,304.01,70,2.24,222,3.58,21,1661884562,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.37,298.75,293.59,303.34,69,2.24,222,3.58,21,1661885463,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,299.48,299.48,295.25,303.34,69,3.13,230,3.58,21,1661886364,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,299.2,299.2,294.08,305.12,69,2.24,239,3.13,21,1661887264,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,299.53,299.53,295.08,305.67,69,3.13,220,4.02,28,1661888165,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,299.65,299.65,294.7,304.67,69,3.13,220,4.02,28,1661889066,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,300.38,302.03,295.08,305.22,66,1.79,225,2.68,28,1661889966,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,300.22,301.79,294.14,306.33,66,3.58,225,4.47,28,1661890867,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,300.52,302.16,295.08,306.33,65,3.58,225,4.47,32,1661891768,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,300.58,302.35,294.14,306.89,66,3.58,225,4.47,32,1661892668,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,301.36,303.41,295.25,307.44,64,3.58,220,4.92,32,1661893569,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,300.9,302.66,295.08,308,64,3.58,220,4.92,32,1661894469,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,301.11,302.88,294.7,308,63,4.02,219,5.81,49,1661895370,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,301.25,303.1,295.08,308,63,4.02,219,5.81,49,1661896270,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,301.85,303.97,295.25,308,62,4.02,219,5.81,49,1661897171,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,301.53,303.57,295.08,308.41,63,4.02,228,4.92,49,1661898072,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,301.41,303.24,295.25,308.55,62,3.58,219,4.92,45,1661898972,White Rock,0,0,0,0
49.025,-122.8028,Clouds,scattered clouds,301.4,303.22,294.7,308.17,62,2.68,219,4.02,46,1661899821,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,302.18,304.23,295.81,308.55,60,3.58,219,4.92,45,1661900773,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,301.79,303.59,295.81,308.55,60,3.58,219,4.92,45,1661901674,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,301.76,303.54,295.81,308.41,60,3.58,219,4.92,49,1661902575,White Rock,0,0,0,0
49.025,-122.8028,Clouds,scattered clouds,301.55,303.08,294.86,308.03,59,2.68,215,4.47,50,1661903424,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,302.05,304.02,296.36,307.44,60,4.47,220,5.36,49,1661904376,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,301.38,303.19,295.81,307.44,62,3.13,214,4.47,49,1661905277,White Rock,0,0,0,0
49.02,-122.803,Clouds,overcast clouds,300.94,302.94,295.81,306.89,66,3.13,214,4.47,95,1661906178,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,300.95,302.63,295.25,306.4,63,2.24,226,3.13,18,1661907078,White Rock,0,0,0,0
49.025,-122.8028,Clouds,few clouds,301.3,302.94,296.55,305.83,61,2.24,226,3.13,18,1661907840,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,300.5,302.13,295.03,305.44,65,1.79,218,2.68,18,1661908879,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,298.86,299.34,294.7,305.14,71,1.79,218,2.68,10,1661909780,White Rock,0,0,0,0
49.025,-122.8028,Clear,clear sky,298.33,298.68,294.31,304.75,68,2.24,226,3.13,10,1661910620,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,298.78,299.17,294.7,303.44,68,2.24,215,3.13,10,1661911581,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,298.27,298.64,294.12,303.14,69,2.24,215,3.13,10,1661912482,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,297.29,297.59,293.56,303.14,70,1.79,225,2.24,8,1661913383,White Rock,0,0,0,0
49.0235,-122.7979,Clear,clear sky,295.87,296.21,293.1,301.58,77,1.79,225,2.24,7,1661914012,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,296.33,296.69,294.08,299.43,76,1.79,225,2.24,8,1661915184,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,295.89,296.15,293,299.27,74,1.79,225,2.24,8,1661916084,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,295.66,295.95,292.45,298.99,76,0,0,0,6,1661916985,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,295.27,295.6,291.89,298.99,79,0,0,0,6,1661917886,White Rock,0,0,0,0
49.025,-122.8028,Clear,clear sky,295.01,295.31,291.53,297.57,79,1.6,327,1.7,6,1661918640,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.66,294.96,291.34,298.32,80,0,0,0,6,1661919687,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.55,294.83,291.34,298.32,80,0,0,0,5,1661920588,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.41,294.71,291.34,297.04,81,0,0,0,5,1661921488,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.33,294.59,291.34,297.04,80,0.66,354,0.95,5,1661922389,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294,294.28,291.34,296.89,82,0,0,0,5,1661923290,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.81,294.1,290.93,297.21,83,0,0,0,4,1661924190,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.52,293.78,290.25,297.04,83,0.89,172,1.34,4,1661925091,White Rock,0,0,0,0
49.025,-122.8028,Clear,clear sky,293.14,293.34,290.55,296.11,82,0.89,135,1.34,4,1661925840,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.22,293.48,290.37,296.49,84,1.34,116,1.79,4,1661926892,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.99,293.22,289.7,296.33,84,1.34,116,1.79,1,1661927792,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.85,293.07,289.7,295.93,84,1.34,112,1.34,0,1661928693,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.71,292.89,289.7,295.93,83,0.89,112,1.34,0,1661929594,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.48,292.66,289.14,296.99,84,0.45,112,0.89,0,1661930494,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.37,292.57,289.14,296.1,85,0,0,0,1,1661931395,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.25,292.46,289.08,296.65,86,0,0,0,1,1661932295,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.14,292.31,289.12,296.1,85,1.05,92,1.44,1,1661933196,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.01,292.2,288.56,296.1,86,0.51,340,0,1,1661934096,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.97,292.15,288.56,295.54,86,1.34,142,1.34,2,1661934997,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.82,292.01,288,296.4,87,1.79,135,2.24,2,1661935898,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.85,292.05,288.71,295.38,87,0.89,91,1.34,2,1661936798,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.74,291.95,288.56,295.84,88,1.79,22,1.79,2,1661937699,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.56,291.75,288.15,295.84,88,0.45,22,0.45,3,1661938599,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.6,291.77,288.15,295.84,87,0.45,22,0.45,3,1661939500,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.64,291.79,288.15,294.99,86,1.79,112,1.79,3,1661940400,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.36,291.53,288,295.29,88,1.79,112,1.79,3,1661941301,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.1,291.27,287.59,295.29,89,0.89,67,1.34,3,1661942202,White Rock,0,0,0,0
49.025,-122.8028,Clear,clear sky,290.59,290.71,287.21,294.64,89,0,0,0,3,1661943022,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.87,291,287.59,293.87,88,1.56,114,1.87,3,1661944003,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.81,290.96,287.59,294.82,89,1.34,113,1.79,3,1661944903,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.67,290.83,287.59,294.73,90,1.34,112,1.79,3,1661945804,White Rock,0,0,0,0
49.025,-122.8028,Clear,clear sky,290.2,290.31,287.21,293.78,90,1.34,114,1.79,3,1661946623,White Rock,0,0,0,0
49.025,-122.8028,Clear,clear sky,290.32,290.44,287.62,292.94,90,1.13,151,1.46,3,1661947441,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.35,290.53,287.04,294.27,92,0.89,45,1.34,3,1661948505,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.39,290.6,287.05,294.27,93,0.89,45,1.34,0,1661949405,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.43,290.64,288.03,294.17,93,0.89,45,1.34,0,1661950306,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.28,290.48,287.05,293.87,93,0.89,14,1.79,0,1661951207,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.29,290.46,288.03,294.12,92,0.89,14,1.79,0,1661952107,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.34,290.49,287.83,294.12,91,0.89,14,1.79,0,1661953008,White Rock,0,0,0,0
49.025,-122.8028,Clear,clear sky,289.96,290.07,287.08,293.73,91,0.89,14,1.79,0,1661953823,White Rock,0,0,0,0
49.025,-122.8028,Clear,clear sky,290.05,290.2,287.64,292.13,92,0.89,45,0.89,0,1661954641,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.55,290.75,288.03,294.17,92,1.34,112,1.79,0,1661955709,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.91,291.12,288.03,294.17,91,0.89,112,1.34,0,1661956610,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.34,291.59,288.94,294.17,91,0.51,30,0,0,1661957510,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.32,292.59,289.26,295.25,88,0.89,45,0.89,0,1661958411,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.6,292.82,289.83,295.11,85,0.45,112,0.89,0,1661959311,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.19,293.42,290.81,295.88,83,0.45,112,0.89,0,1661960212,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.55,293.79,290.81,296.99,82,0.45,112,0.89,0,1661961112,White Rock,0,0,0,0
49.025,-122.8028,Clear,clear sky,294.62,294.86,291.86,297.16,78,0.89,157,0.89,0,1661961841,White Rock,0,0,0,0
